run_id,machine_id,cell,mode,death_q,threads,N,bytes_per_particle,trial,ns_frame,ns_particle
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,262000,68,0,2976571.7,11.3610
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,262000,68,1,2980710.8,11.3768
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,262000,68,2,2977901.9,11.3660
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,1000000,68,0,11480392.1,11.4804
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,1000000,68,1,11467070.0,11.4671
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,1000000,68,2,11462859.6,11.4629
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,4000000,68,0,45829249.4,11.4573
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,4000000,68,1,45833012.9,11.4583
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-autovec.w2-opt,frame,0.75,1,4000000,68,2,45835712.7,11.4589
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,4000,68,0,28612.9,7.1532
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,4000,68,1,27597.1,6.8993
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,4000,68,2,25105.8,6.2765
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,16000,68,0,88342.7,5.5214
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,16000,68,1,82016.7,5.1260
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,16000,68,2,81635.0,5.1022
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,65000,68,0,321015.4,4.9387
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,65000,68,1,330896.3,5.0907
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,65000,68,2,331193.5,5.0953
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,262000,68,0,1292639.8,4.9337
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,262000,68,1,1329016.3,5.0726
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,262000,68,2,1329508.3,5.0745
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,1000000,68,0,4950144.6,4.9501
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,1000000,68,1,5063872.5,5.0639
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,1000000,68,2,5067391.9,5.0674
20260801T204949Z-minibits-b7641c0e-7e59438,minibits-b7641c0e,L1.B1.w1-halide.w2-opt,frame,0,1,4000000,68,0,19782420.2,4.9456
